Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange
City,Jumping Branch,WV,Summers County,Jumping Branch,1.3
City,Junction,TX,Kimble County,Junction,2.7
City,Junction City,CA,Trinity County,Junction City,47.7
City,Junction City,GA,Talbot County,Junction City,7.2
City,Junction City,OH,Perry County,Junction City,4.0
City,Junction City,KY,Boyle County,Junction City,4.2
City,Junction City,AR,Union County,Junction City,7.3
City,Junction City,KS,Geary County,Junction City,4.9
City,Junction City,OR,Lane County,Junction City,7.7
City,Junction City,WI,Portage County,Junction City,0.1
City,Junction City,LA,Union Parish,Junction City,7.4
City,June Lake,CA,Mono County,June Lake,38.5
City,June Park,FL,Brevard County,June Park,2.6
City,Juneau,AK,Juneau Borough,Juneau,4.0
City,Juneau,WI,Dodge County,Juneau,3.4
City,Juniata,NE,Adams County,Juniata,-8.8
City,Juniata Terrace,PA,Mifflin County,Juniata Terrace,4.6
City,Juniata Township,PA,Blair County,Juniata Township,4.2
City,Juniata Township,PA,Bedford County,Juniata Township,0.9
City,Juniata Township,PA,Perry County,Juniata Township,3.9
City,Junior,WV,Barbour County,Junior,13.7
City,Junius,NY,Seneca County,Junius,0.1
City,Juno Beach,FL,Palm Beach County,Juno Beach,3.9
City,Juno Ridge,FL,Palm Beach County,Juno Ridge,6.4
City,Juntura,OR,Malheur County,Juntura,4.4
City,Jupiter,FL,Palm Beach County,Jupiter,5.5
City,Jupiter Inlet Colony,FL,Palm Beach County,Jupiter Inlet Colony,2.8
City,Jupiter Island,FL,Martin County,Jupiter Island,7.6
City,Justice,IL,Cook County,Justice,3.8
City,Justin,TX,Denton County,Justin,5.3
City,Kaaawa,HI,Honolulu County,Kaaawa,3.5
City,Kabetogama,MN,Saint Louis County,Kabetogama,4.1
City,Kachemak City,AK,Kenai Peninsula Borough,Kachemak City,3.4
City,Kahoka,MO,Clark County,Kahoka,1.1
City,Kahuku,HI,Honolulu County,Kahuku,1.8
City,Kahului,HI,Maui County,Kahului,3.1
City,Kailua,HI,Honolulu County,Kailua,1.7
City,Kailua Kona,HI,Hawaii County,Kailua Kona,3.9
City,Kaiser,MO,Miller County,Kaiser,4.3
City,Kalaheo,HI,Kauai County,Kalaheo,5.2
City,Kalama,WA,Cowlitz County,Kalama,4.3
City,Kalamazoo,MI,Kalamazoo County,Kalamazoo,6.4
City,Kaleva,MI,Manistee County,Kaleva,4.2
City,Kalida,OH,Putnam County,Kalida,4.4
City,Kalispell,MT,Flathead County,Kalispell,4.6
City,Kalkaska,MI,Kalkaska County,Kalkaska,5.7
City,Kalona,IA,Washington County,Kalona,5.0
City,Kamas,UT,Summit County,Kamas,3.2
City,Kamiah,ID,Idaho County,Kamiah,4.3
City,Kampsville,IL,Calhoun County,Kampsville,13.1
City,Kamrar,IA,Hamilton County,Kamrar,2.9
City,Kanab,UT,Kane County,Kanab,2.2
City,Kanarraville,UT,Iron County,Kanarraville,7.3
City,Kanawha,IA,Hancock County,Kanawha,4.0
City,Kandiyohi,MN,Kandiyohi County,Kandiyohi,2.5
City,Kane,IL,Jersey County,Kane,4.4
City,Kane,PA,McKean County,Kane,4.7
City,Kaneohe,HI,Honolulu County,Kaneohe,2.5
City,Kaneville,IL,Kane County,Kaneville,2.1
City,Kangley,IL,La Salle County,Kangley,7.5
City,Kankakee,IL,Kankakee County,Kankakee,7.1
City,Kannapolis,NC,Cabarrus County,Kannapolis,5.7
City,Kanopolis,KS,Ellsworth County,Kanopolis,3.9
City,Kanosh,UT,Millard County,Kanosh,3.5
City,Kansas,OK,Delaware County,Kansas,5.4
City,Kansas,AL,Walker County,Kansas,30.8
City,Kansas,IL,Edgar County,Kansas,20.3
City,Kansas,OH,Seneca County,Kansas,4.2
City,Kansas City,MO,Jackson County,Kansas City,4.2
City,Kansas City,KS,Wyandotte County,Kansas City,6.7
City,Kapaa,HI,Kauai County,Kapaa,4.7
City,Kapaau,HI,Hawaii County,Kapaau,0.2
City,Kaplan,LA,Vermilion Parish,Kaplan,-1.0
City,Kapolei,HI,Honolulu County,Kapolei,3.6
City,Kappa,IL,Woodford County,Kappa,2.4
City,Karlstad,MN,Kittson County,Karlstad,-24.7
City,Karnak,IL,Pulaski County,Karnak,-0.1
City,Karnes City,TX,Karnes County,Karnes City,4.8
City,Karthaus Township,PA,Clearfield County,Karthaus Township,3.7
City,Karval,CO,Lincoln County,Karval,19.0
City,Kasilof,AK,Kenai Peninsula Borough,Kasilof,5.0
City,Kasota,MN,Le Sueur County,Kasota,3.4
City,Kasson,MN,Dodge County,Kasson,3.7
City,Kathleen,FL,Polk County,Kathleen,5.7
City,Kathleen,GA,Houston County,Kathleen,3.9
City,Kathryn,ND,Barnes County,Kathryn,3.2
City,Katie,OK,Garvin County,Katie,-0.2
City,Katy,TX,Harris County,Katy,3.1
City,Kaufman,TX,Kaufman County,Kaufman,8.2
City,Kaukauna,WI,Outagamie County,Kaukauna,4.1
City,Kaunakakai,HI,Maui County,Kaunakakai,2.9
City,Kaw City,OK,Kay County,Kaw City,6.5
City,Kaycee,WY,Johnson County,Kaycee,4.9
City,Kaysville,UT,Davis County,Kaysville,4.8
City,Keaau,HI,Hawaii County,Keaau,3.9
City,Kealakekua,HI,Hawaii County,Kealakekua,2.4
City,Keansburg,NJ,Monmouth County,Keansburg,8.5
City,Kearney,MO,Clay County,Kearney,4.0
City,Kearney,NE,Buffalo County,Kearney,4.3
City,Kearneysville,WV,Jefferson County,Kearneysville,1.0
City,Kearns,UT,Salt Lake County,Kearns,4.3
City,Kearny,AZ,Pinal County,Kearny,14.3
City,Kearny,NJ,Hudson County,Kearny,3.7
City,Keating Township,PA,Potter County,Keating Township,0.9
City,Keating Township,PA,McKean County,Keating Township,4.0
City,Keaton,KY,Johnson County,Keaton,4.1
City,Keavy,KY,Laurel County,Keavy,4.6
City,Kechi,KS,Sedgwick County,Kechi,6.1
City,Keedysville,MD,Washington County,Keedysville,4.4
City,Keego Harbor,MI,Oakland County,Keego Harbor,4.1
City,Keeling,VA,Pittsylvania County,Keeling,2.6
City,Keen Mountain,VA,Buchanan County,Keen Mountain,2.6
City,Keene,NH,Cheshire County,Keene,5.5
City,Keene,TX,Johnson County,Keene,6.2
City,Keene,VA,Albemarle County,Keene,11.4
City,Keene,CA,Kern County,Keene,2.2
City,Keenesburg,CO,Weld County,Keenesburg,29.4
City,Keeseville,NY,Essex County,Keeseville,2.3
City,Keewatin,MN,Itasca County,Keewatin,2.5
City,Keezletown,VA,Rockingham County,Keezletown,4.3
City,Keithsburg,IL,Mercer County,Keithsburg,12.9
City,Keithville,LA,Caddo Parish,Keithville,3.7
City,Keizer,OR,Marion County,Keizer,4.8
City,Kekoskee,WI,Dodge County,Kekoskee,5.7
City,Kelford,NC,Bertie County,Kelford,1.9
City,Keller,TX,Tarrant County,Keller,3.8
City,Keller,WA,Ferry County,Keller,3.8
City,Kellerton,IA,Ringgold County,Kellerton,9.9
City,Kelley,IA,Story County,Kelley,4.5
City,Kelleys Island,OH,Erie County,Kelleys Island,3.7
City,Kelliher,MN,Beltrami County,Kelliher,3.9
City,Kellnersville,WI,Manitowoc County,Kellnersville,2.1
City,Kellogg,IA,Jasper County,Kellogg,2.0
City,Kellogg,ID,Shoshone County,Kellogg,5.2
City,Kellogg,MN,Wabasha County,Kellogg,3.3
City,Kelly,LA,Caldwell Parish,Kelly,5.1
City,Kelly,NC,Bladen County,Kelly,6.8
City,Kellyton,AL,Coosa County,Kellyton,6.7
City,Kellyville,OK,Creek County,Kellyville,6.3
City,Kelseyville,CA,Lake County,Kelseyville,4.7
City,Kelso,MO,Scott County,Kelso,3.8
City,Kelso,WA,Cowlitz County,Kelso,6.6
City,Kelso,TN,Lincoln County,Kelso,3.5
City,Kemah,TX,Galveston County,Kemah,2.6
City,Kemmerer,WY,Lincoln County,Kemmerer,3.6
City,Kemp,TX,Kaufman County,Kemp,10.7
City,Kemp,OK,Bryan County,Kemp,6.1
City,Kempner,TX,Lampasas County,Kempner,4.2
City,Kempton,IN,Tipton County,Kempton,4.5
City,Kempton,IL,Ford County,Kempton,4.4
City,Ken Caryl,CO,Jefferson County,Ken Caryl,3.7
City,Kenai,AK,Kenai Peninsula Borough,Kenai,5.4
City,Kenansville,NC,Duplin County,Kenansville,4.2
City,Kenansville,FL,Osceola County,Kenansville,1.9
City,Kenbridge,VA,Lunenburg County,Kenbridge,3.4
City,Kendale Lakes,FL,Miami-Dade County,Kendale Lakes,7.3
City,Kendalia,TX,Kendall County,Kendalia,3.4
City,Kendall,WI,Monroe County,Kendall,5.4
City,Kendall,FL,Miami-Dade County,Kendall,5.6
City,Kendall West,FL,Miami-Dade County,Kendall West,5.6
City,Kendallville,IN,Noble County,Kendallville,3.8
City,Kendleton,TX,Fort Bend County,Kendleton,9.2
City,Kendrick,OK,Lincoln County,Kendrick,2.0
City,Kendrick,ID,Latah County,Kendrick,4.0
City,Kenduskeag,ME,Penobscot County,Kenduskeag,3.6
City,Kenedy,TX,Karnes County,Kenedy,3.3
City,Kenefic,OK,Bryan County,Kenefic,0.1
City,Kenefick,TX,Liberty County,Kenefick,3.5
City,Kenesaw,NE,Adams County,Kenesaw,-17.6
City,Kenhorst,PA,Berks County,Kenhorst,3.6
City,Kenilworth,NJ,Union County,Kenilworth,7.9
City,Kenilworth,IL,Cook County,Kenilworth,4.4
City,Kenly,NC,Johnston County,Kenly,5.2
City,Kenmare,ND,Ward County,Kenmare,5.2
City,Kenmore,WA,King County,Kenmore,4.0
City,Kenna,WV,Jackson County,Kenna,3.4
City,Kennan,WI,Price County,Kennan,0.9
City,Kennard,TX,Houston County,Kennard,4.0
City,Kennard,NE,Washington County,Kennard,3.9
City,Kennard,IN,Henry County,Kennard,3.6
City,Kennebunk,ME,York County,Kennebunk,22.9
City,Kennebunkport,ME,York County,Kennebunkport,4.0
City,Kennedale,TX,Tarrant County,Kennedale,4.5
City,Kennedy,AL,Lamar County,Kennedy,1.1
City,Kennedy,CA,San Joaquin County,Kennedy,5.9
City,Kennedy Township,PA,Allegheny County,Kennedy Township,6.1
City,Kennedyville,MD,Kent County,Kennedyville,-5.9
City,Kenner,LA,Jefferson Parish,Kenner,5.0
City,Kennesaw,GA,Cobb County,Kennesaw,6.3
City,Kenneth,MN,Rock County,Kenneth,5.4
City,Kenneth City,FL,Pinellas County,Kenneth City,6.2
City,Kennett,MO,Dunklin County,Kennett,3.8
City,Kennett Square,PA,Chester County,Kennett Square,5.6
City,Kennewick,WA,Benton County,Kennewick,4.4
City,Kenney,IL,Dewitt County,Kenney,2.6
City,Keno,OR,Klamath County,Keno,4.4
City,Kenosha,WI,Kenosha County,Kenosha,4.5
City,Kenova,WV,Wayne County,Kenova,3.6
City,Kensett,AR,White County,Kensett,1.5
City,Kensett,IA,Worth County,Kensett,2.0
City,Kensington,OH,Columbiana County,Kensington,4.1
City,Kensington,MN,Douglas County,Kensington,6.1
City,Kensington,CA,Contra Costa County,Kensington,20.4
City,Kensington,MD,Montgomery County,Kensington,3.3
City,Kensington,KS,Smith County,Kensington,7.9
City,Kensington,NH,Rockingham County,Kensington,4.9
City,Kent,OH,Portage County,Kent,4.2
City,Kent,WA,King County,Kent,4.9
City,Kent,MN,Wilkin County,Kent,6.9
City,Kent,IA,Union County,Kent,-3.9
City,Kent,CT,Litchfield County,Kent,2.7
City,Kent,IL,Stephenson County,Kent,2.5
City,Kent Acres,DE,Kent County,Kent Acres,5.5
City,Kent City,MI,Kent County,Kent City,6.0
City,Kent Lakes,NY,Putnam County,Kent Lakes,4.5
City,Kentfield,CA,Marin County,Kentfield,31.5
City,Kentland,IN,Newton County,Kentland,5.2
City,Kenton,DE,Kent County,Kenton,5.2
City,Kenton,OH,Hardin County,Kenton,3.0
City,Kenton,TN,Gibson County,Kenton,3.7
City,Kenton Vale,KY,Kenton County,Kenton Vale,5.8
City,Kents Store,VA,Fluvanna County,Kents Store,3.1
City,Kentwood,MI,Kent County,Kentwood,6.6
City,Kenwood,OH,Hamilton County,Kenwood,3.7
City,Kenwood,CA,Sonoma County,Kenwood,25.6
City,Kenyon,MN,Goodhue County,Kenyon,3.8
City,Keo,AR,Lonoke County,Keo,15.3
City,Keokee,VA,Lee County,Keokee,-21.7
City,Keokuk,IA,Lee County,Keokuk,3.6
City,Keomah,IA,Mahaska County,Keomah,5.7
City,Keosauqua,IA,Van Buren County,Keosauqua,3.8
City,Keota,IA,Keokuk County,Keota,3.8
City,Keota,OK,Haskell County,Keota,4.4
City,Kerby,OR,Josephine County,Kerby,3.8
City,Kerens,TX,Navarro County,Kerens,3.9
City,Kerens,WV,Randolph County,Kerens,-38.4
City,Kerhonkson,NY,Ulster County,Kerhonkson,6.4
City,Kerkhoven,MN,Swift County,Kerkhoven,1.8
City,Kerman,CA,Fresno County,Kerman,5.7
City,Kermit,TX,Winkler County,Kermit,2.0
City,Kermit,WV,Mingo County,Kermit,8.6
City,Kernersville,NC,Forsyth County,Kernersville,4.7
City,Kernville,CA,Kern County,Kernville,4.7
City,Kerrick,MN,Pine County,Kerrick,3.0
City,Kerrville,TX,Kerr County,Kerrville,2.9
City,Kersey,CO,Weld County,Kersey,13.9
City,Kershaw,SC,Lancaster County,Kershaw,6.7
City,Kesley,IA,Butler County,Kesley,4.5
City,Keswick,IA,Keokuk County,Keswick,5.6
City,Keswick,VA,Albemarle County,Keswick,7.6
City,Ketchikan,AK,Ketchikan Gateway Borough,Ketchikan,3.5
City,Ketchum,ID,Blaine County,Ketchum,2.3
City,Kettering,MD,Prince Georges County,Kettering,3.6
City,Kettering,OH,Montgomery County,Kettering,5.5
City,Kettle Falls,WA,Stevens County,Kettle Falls,5.0
City,Kettle River,MN,Carlton County,Kettle River,6.8
City,Kettleman City,CA,Kings County,Kettleman City,8.6
City,Kettlersville,OH,Shelby County,Kettlersville,7.2
City,Kevil,KY,McCracken County,Kevil,3.1
City,Kewadin,MI,Antrim County,Kewadin,2.2
City,Kewanee,IL,Henry County,Kewanee,4.4
City,Kewanna,IN,Fulton County,Kewanna,4.5
City,Kewaskum,WI,Washington County,Kewaskum,4.4
City,Kewaunee,WI,Kewaunee County,Kewaunee,4.9
City,Key Biscayne,FL,Miami-Dade County,Key Biscayne,1.9
City,Key Colony Beach,FL,Monroe County,Key Colony Beach,-0.9
City,Key Largo,FL,Monroe County,Key Largo,2.2
City,Key West,FL,Monroe County,Key West,0.6
City,Keyes,CA,Stanislaus County,Keyes,6.7
City,Keyesport,IL,Bond County,Keyesport,2.0
City,Keymar,MD,Frederick County,Keymar,3.6
City,Keyport,NJ,Monmouth County,Keyport,4.0
City,Keyport,WA,Kitsap County,Keyport,8.5
City,Keys,OK,Cherokee County,Keys,4.2
City,Keyser,WV,Mineral County,Keyser,-0.9
City,Keystone,IN,Wells County,Keystone,0.7
City,Keystone,CO,Summit County,Keystone,3.5
City,Keystone,SD,Pennington County,Keystone,4.8
City,Keystone,NE,Keith County,Keystone,4.5
City,Keystone,IA,Benton County,Keystone,3.5
City,Keystone Heights,FL,Clay County,Keystone Heights,3.8
City,Keysville,VA,Lunenburg County,Keysville,1.8
City,Keysville,GA,Burke County,Keysville,7.4
City,Keytesville,MO,Chariton County,Keytesville,9.3
City,Kiawah Island,SC,Charleston County,Kiawah Island,3.2
City,Kibler,AR,Crawford County,Kibler,4.4
City,Kidder,MO,Caldwell County,Kidder,4.2
City,Kidder Township,PA,Carbon County,Kidder Township,5.1
City,Kiefer,OK,Creek County,Kiefer,5.1
City,Kiel,WI,Manitowoc County,Kiel,1.7
City,Kiester,MN,Faribault County,Kiester,3.6
City,Kihei,HI,Maui County,Kihei,4.9
City,Kila,MT,Flathead County,Kila,5.5
City,Kilauea,HI,Kauai County,Kilauea,4.4
City,Kilbourne,LA,West Carroll Parish,Kilbourne,4.7
City,Kilbourne,OH,Delaware County,Kilbourne,4.5
City,Kilbourne,IL,Mason County,Kilbourne,8.1
City,Kilbuck Township,PA,Allegheny County,Kilbuck Township,5.8
City,Kildare,TX,Cass County,Kildare,5.8
City,Kildare,OK,Kay County,Kildare,3.5
City,Kildeer,IL,Lake County,Kildeer,4.9
City,Kilgore,TX,Gregg County,Kilgore,1.0
City,Kilkenny,MN,Le Sueur County,Kilkenny,2.4
City,Kill Devil Hills,NC,Dare County,Kill Devil Hills,4.1
City,Killbuck,OH,Holmes County,Killbuck,2.6
City,Killdeer,ND,Dunn County,Killdeer,-3.1
City,Killduff,IA,Jasper County,Killduff,2.7
City,Killeen,TX,Bell County,Killeen,6.3
City,Killen,AL,Lauderdale County,Killen,3.9
City,Killian,LA,Livingston Parish,Killian,6.3
City,Killingly,CT,Windham County,Killingly,5.2
City,Killington,VT,Rutland County,Killington,1.0
City,Killingworth,CT,Middlesex County,Killingworth,5.3
City,Kilmarnock,VA,Northumberland County,Kilmarnock,3.0
City,Kilmichael,MS,Montgomery County,Kilmichael,-3.7
City,Kiln,MS,Hancock County,Kiln,4.0
City,Kim,CO,Las Animas County,Kim,3.7
City,Kimball,TN,Marion County,Kimball,5.4
City,Kimball,MN,Stearns County,Kimball,0.6
City,Kimballton,IA,Audubon County,Kimballton,3.5
City,Kimberling City,MO,Stone County,Kimberling City,4.4
City,Kimberly,AL,Jefferson County,Kimberly,8.0
City,Kimberly,WI,Outagamie County,Kimberly,5.6
City,Kimberly,OR,Grant County,Kimberly,8.4
City,Kimberly,ID,Twin Falls County,Kimberly,3.7
City,Kimbolton,OH,Guernsey County,Kimbolton,4.5
City,Kimmel Township,PA,Bedford County,Kimmel Township,5.4
City,Kimmell,IN,Noble County,Kimmell,3.7
City,Kimmswick,MO,Jefferson County,Kimmswick,3.2
City,Kimper,KY,Pike County,Kimper,3.2
City,Kinards,SC,Newberry County,Kinards,4.4
City,Kincaid,IL,Christian County,Kincaid,4.1
City,Kincaid,KS,Anderson County,Kincaid,9.9
City,Kincheloe,MI,Chippewa County,Kincheloe,4.5
City,Kinde,MI,Huron County,Kinde,9.5
City,Kinder,LA,Allen Parish,Kinder,-5.3
City,Kinderhook,IL,Pike County,Kinderhook,0.3
City,Kindred,ND,Cass County,Kindred,2.7
City,King,NC,Stokes County,King,4.6
City,King City,CA,Monterey County,King City,2.9
City,King City,OR,Washington County,King City,3.4
City,King City,MO,Gentry County,King City,5.8
City,King George,VA,King George County,King George,4.0
City,King Hill,ID,Elmore County,King Hill,4.0
City,King Township,PA,Bedford County,King Township,4.5
City,King William,VA,King William County,King William,3.9
City,King and Queen Court House,VA,King and Queen County,King and Queen Court House,3.1
City,King of Prussia,PA,Montgomery County,King of Prussia,5.0
City,Kingdom City,MO,Callaway County,Kingdom City,7.5
City,Kingfield,ME,Franklin County,Kingfield,20.1
City,Kingfisher,OK,Kingfisher County,Kingfisher,5.1
City,Kingman,KS,Kingman County,Kingman,3.6
City,Kingman,ME,Penobscot County,Kingman,1.5
City,Kingman,IN,Fountain County,Kingman,3.5
City,Kingman,AZ,Mohave County,Kingman,6.1
City,Kings Beach,CA,Placer County,Kings Beach,7.1
City,Kings Mills,OH,Warren County,Kings Mills,5.8
City,Kings Mountain,NC,Cleveland County,Kings Mountain,4.0
City,Kings Mountain,KY,Lincoln County,Kings Mountain,2.1
City,Kings Park,NY,Suffolk County,Kings Park,6.5
City,Kingsburg,CA,Fresno County,Kingsburg,10.8
City,Kingsbury,TX,Guadalupe County,Kingsbury,11.2
City,Kingsbury,IN,La Porte County,Kingsbury,1.5
City,Kingsford,MI,Dickinson County,Kingsford,4.1
City,Kingsford Heights,IN,La Porte County,Kingsford Heights,5.4
City,Kingsland,TX,Llano County,Kingsland,3.1
City,Kingsland,AR,Cleveland County,Kingsland,3.2
City,Kingsland,GA,Camden County,Kingsland,7.0
City,Kingsley,MI,Grand Traverse County,Kingsley,8.3
City,Kingsley,IA,Plymouth County,Kingsley,1.1
City,Kingsley Township,PA,Forest County,Kingsley Township,6.0
City,Kingsport,TN,Sullivan County,Kingsport,3.9
City,Kingston,MI,Tuscola County,Kingston,8.7
City,Kingston,NH,Rockingham County,Kingston,4.9
City,Kingston,NY,Ulster County,Kingston,3.5
City,Kingston,TN,Roane County,Kingston,6.2
City,Kingston,MO,Caldwell County,Kingston,4.7
City,Kingston,PA,Luzerne County,Kingston,4.1
City,Kingston,RI,Washington County,Kingston,3.6
City,Kingston,IL,DeKalb County,Kingston,3.4
City,Kingston,GA,Bartow County,Kingston,4.0
City,Kingston,MN,Meeker County,Kingston,4.5
City,Kingston,AR,Newton County,Kingston,4.1
City,Kingston,WA,Kitsap County,Kingston,5.6
City,Kingston,OK,Marshall County,Kingston,4.7
City,Kingston,WI,Green Lake County,Kingston,3.9
City,Kingston,OH,Ross County,Kingston,4.4
City,Kingston,ID,Shoshone County,Kingston,5.4
City,Kingston,MA,Plymouth County,Kingston,1.3
City,Kingston Springs,TN,Cheatham County,Kingston Springs,3.9
City,Kingstree,SC,Williamsburg County,Kingstree,5.9
City,Kingsville,MO,Johnson County,Kingsville,6.8
City,Kingsville,TX,Kleberg County,Kingsville,2.4
City,Kingsville,MD,Baltimore County,Kingsville,2.5
City,Kingsville,OH,Ashtabula County,Kingsville,3.9
City,Kingwood,WV,Preston County,Kingwood,3.8
City,Kingwood Township,NJ,Hunterdon County,Kingwood Township,3.1
City,Kinloch,MO,Saint Louis County,Kinloch,1.0
City,Kinnear,WY,Fremont County,Kinnear,6.7
City,Kinnelon,NJ,Morris County,Kinnelon,0.9
City,Kinney,MN,Saint Louis County,Kinney,5.2
City,Kinross,IA,Keokuk County,Kinross,5.9
City,Kinross,MI,Chippewa County,Kinross,2.9
City,Kinsale,VA,Westmoreland County,Kinsale,4.3
City,Kinsey,AL,Houston County,Kinsey,7.7
City,Kinsman,OH,Trumbull County,Kinsman,1.9
City,Kinsman,IL,Grundy County,Kinsman,-0.2
City,Kinston,AL,Coffee County,Kinston,1.9
City,Kinston,NC,Lenoir County,Kinston,5.1
City,Kinta,OK,Haskell County,Kinta,-0.5
City,Kiowa,CO,Elbert County,Kiowa,4.3
City,Kiowa,OK,Pittsburg County,Kiowa,2.6
City,Kipton,OH,Lorain County,Kipton,3.9
City,Kirby,TX,Bexar County,Kirby,5.4
City,Kirby,WY,Hot Springs County,Kirby,12.1
City,Kirby,VT,Caledonia County,Kirby,3.9
City,Kirbyville,TX,Jasper County,Kirbyville,1.1
City,Kirbyville,MO,Taney County,Kirbyville,3.8
City,Kirk,CO,Yuma County,Kirk,11.4
City,Kirkersville,OH,Licking County,Kirkersville,4.9
City,Kirkland,IL,DeKalb County,Kirkland,4.7
City,Kirkland,WA,King County,Kirkland,4.4
City,Kirkland,AZ,Yavapai County,Kirkland,12.1
City,Kirklin,IN,Clinton County,Kirklin,4.7
City,Kirkman,IA,Shelby County,Kirkman,4.9
City,Kirksey,KY,Calloway County,Kirksey,3.2
City,Kirksville,MO,Adair County,Kirksville,5.0
City,Kirkville,IA,Wapello County,Kirkville,3.6
City,Kirkwood,CA,Alpine County,Kirkwood,22.0
City,Kirkwood,IL,Warren County,Kirkwood,-0.5
City,Kirkwood,MO,Saint Louis County,Kirkwood,3.8
City,Kirkwood,NY,Broome County,Kirkwood,9.1
City,Kiron,IA,Crawford County,Kiron,3.2
City,Kirtland,OH,Lake County,Kirtland,2.6
City,Kirtland,NM,San Juan County,Kirtland,7.3
City,Kirtland Hills,OH,Lake County,Kirtland Hills,3.8
City,Kirvin,TX,Freestone County,Kirvin,3.3
City,Kiskiminetas Township,PA,Armstrong County,Kiskiminetas Township,6.2
City,Kismet,KS,Seward County,Kismet,1.2
City,Kissee Mills,MO,Taney County,Kissee Mills,4.5
City,Kissimmee,FL,Osceola County,Kissimmee,4.0
City,Kistler,PA,Mifflin County,Kistler,8.8
City,Kit Carson,CO,Cheyenne County,Kit Carson,8.0
City,Kite,KY,Knott County,Kite,-6.7
City,Kite,GA,Johnson County,Kite,3.4
City,Kittanning Township,PA,Armstrong County,Kittanning Township,4.8
City,Kittery,ME,York County,Kittery,6.6
City,Kittery Point,ME,York County,Kittery Point,5.8
City,Kittitas,WA,Kittitas County,Kittitas,4.6
City,Kittredge,CO,Jefferson County,Kittredge,2.5
City,Kittrell,NC,Vance County,Kittrell,4.6
City,Kitts Hill,OH,Lawrence County,Kitts Hill,4.2
City,Kitty Hawk,NC,Dare County,Kitty Hawk,4.5
